ancien	16556
stop	16540
accepter	16539
restes	16529
nouveaux	16518
sauter	16513
suspect	16512
vies	16509
durant	16501
invité	16440
politique	16434
dents	16431
patient	16427
repas	16406
urgence	16388
cartes	16354
jambes	16341
conversation	16314
telle	16302
bus	16280
to	16279
tourner	16279
toucher	16270
mémoire	16270
série	16259
mariée	16249
contraire	16246
vent	16230
taille	16228
donnez-moi	16213
trouves	16212
celui-là	16208
chat	16188
continuez	16181
contrat	16160
couteau	16153
double	16099
dure	16090
carrière	16078
excuse-moi	16028
ray	16001
regardé	15989
descendre	15983
université	15980
sentiments	15974
papier	15951
remarqué	15947
noms	15941
vécu	15937
courage	15927
beauté	15915
bu	15902
tais-toi	15883
après-midi	15874
excellent	15812
assieds-toi	15798
richard	15788
propres	15774
parmi	15764
forte	15754
étant	15749
couple	15721
aiment	15719
permis	15716
différence	15704
faudrait	15703
course	15682
humains	15678
dégage	15675
mille	15669
accès	15642
cible	15637
joyeux	15633
bonheur	15633
aimait	15608
manqué	15597
action	15593
steve	15522
aidé	15518
vouliez	15507
trouvez	15505
films	15485
emmène	15481
marie	15471
taxi	15435
restaurant	15430
crise	15403
piste	15347
dernières	15346
puisque	15343
blanche	15337
coupe	15333
secrets	15321
prince	15310
marrant	15297
raisons	15287
refuse	15283
apporté	15240
cassé	15229
lors	15229
mettez	15223
dis-lui	15213
tuée	15210
maladie	15199
mienne	15183
rentré	15171
week-end	15143
excuses	15134
km	15130
alcool	15083
voudrait	15082
fil	15082
rends	15074
quitte	15070
couché	15069
disons	15055
totalement	15039
claire	15030
it	15012
londres	14996
remercier	14979
mêmes	14950
partis	14939
pensait	14934
île	14931
tommy	14931
remercie	14924
caméra	14900
pensent	14894
suis-je	14890
pleurer	14882
régler	14862
ouvrez	14860
entier	14860
foutu	14859
types	14841
fermer	14841
animaux	14811
dise	14808
image	14791
étage	14775
rejoindre	14756
soldats	14724
amuser	14720
points	14710
suivi	14703
oubliez	14695
langue	14649
direction	14616
frais	14610
veuillez	14609
miss	14594
soldat	14572
couleur	14567
bouger	14561
frappé	14549
frapper	14537
venait	14533
raté	14530
évidemment	14516
sacré	14485
clés	14470
mentir	14455
épouse	14418
troisième	14405
johnny	14375
amy	14372
jésus	14329
faible	14327
ryan	14316
afin	14300
bleu	14265
failli	14256
courir	14252
américain	14245
détails	14215
pont	14160
gay	14151
regarde-moi	14151
jake	14103
billy	14103
attraper	14102
papiers	14099
poisson	14098
lui-même	14094
wow	14088
chiens	14064
date	14059
intention	14048
procureur	14043
goût	14034
pourras	14032
shérif	14028
sais-tu	14010
arrêt	14004
sourire	13997
lait	13991
chasse	13973
signal	13967
parlait	13963
destin	13961
marre	13958
français	13943
princesse	13938
paie	13929
foi	13929
chier	13898
dois-je	13889
présence	13878
doigts	13876
partenaire	13861
quelles	13857
daniel	13854
préféré	13854
adieu	13845
costume	13840
entreprise	13835
utile	13832
calme-toi	13829
lien	13826
unique	13816
appartient	13809
attendant	13800
amené	13796
moindre	13778
quels	13765
amener	13758
amène	13732
enfoiré	13732
recherches	13716
discours	13712
données	13712
robert	13707
art	13693
appelles	13667
salaud	13666
penses-tu	13660
magie	13658
bouteille	13650
justement	13648
raconter	13639
rapidement	13629
bref	13620
tribunal	13605
viendra	13605
passée	13604
superbe	13602
pourrai	13589
pièces	13579
certaine	13577
obligé	13563
formidable	13561
pause	13561
identité	13533
campagne	13525
lee	13517
auraient	13503
couper	13503
mark	13454
morceau	13445
os	13437
lettres	13436
nombre	13435
intelligent	13431
gâteau	13422
dépend	13415
job	13409
jeux	13378
compter	13369
cou	13364
of	13362
reprendre	13360
joie	13339
agents	13329
gardes	13324
star	13321
regard	13307
demandez	13295
balles	13291
vendu	13289
majesté	13285
menace	13284
malgré	13278
appareil	13265
demandais	13264
là-haut	13262
privé	13252
adam	13238
forces	13238
fonctionne	13215
méchant	13213
jambe	13205
empreintes	13169
ange	13146
agir	13130
noire	13107
imbécile	13105
gentille	13083
labo	13078
résultats	13077
toi-même	13068
cinéma	13055
nouvel	13051
malheureusement	13048
décider	13029
né	13015
importante	12994
voulons	12986
détruit	12986
parfaitement	12985
martin	12926
produit	12919
réparer	12913
chapeau	12912
gérer	12904
écoute-moi	12891
adn	12870
échange	12856
mince	12856
bougez	12856
parfaite	12849
meurt	12824
fout	12805
vitesse	12785
fermé	12782
succès	12779
au-dessus	12779
etre	12778
souvenirs	12777
comprend	12769
odeur	12763
pain	12763
falloir	12757
aise	12740
caché	12730
règle	12725
imaginer	12723
raconte	12720
vus	12713
accepté	12708
trouvée	12693
dors	12689
celui-ci	12689
ministre	12686
infos	12676
vendredi	12669
voitures	12669
lever	12659
arbre	12650
maire	12641
faveur	12627
pourraient	12623
prendra	12622
surpris	12618
jeté	12602
également	12596
fac	12569
apporter	12563
washington	12554
champ	12543
peut-on	12542
comptes	12541
échapper	12533
valeur	12521
in	12520
réel	12518
couverture	12517
million	12512
article	12507
doux	12507
parc	12504
toit	12497
unité	12494
resté	12491
plage	12480
partager	12432
malin	12425
recevoir	12423
inquiétez	12408
attendu	12407
charles	12401
coffre	12398
uh	12397
eddie	12397
chris	12393
celle-là	12388
ramène	12376
mode	12376
folie	12366
extérieur	12344
van	12343
membre	12335
prévenir	12321
cache	12316
inquiéter	12308
hasard	12306
concerne	12304
réponds	12290
génie	12290
j	12287
parlais	12284
parlons	12277
jardin	12269
saison	12232
montré	12221
frappe	12203
enchanté	12191
gosses	12185
abandonner	12184
assure	12175
apporte	12169
prépare	12143
mètres	12099
suivant	12094
souhaite	12084
services	12082
ouest	12079
va-t'	12060
poids	12057
poche	12050
faisant	12031
répondu	12027
directement	12025
source	12022
france	12002
créer	12000
samedi	11994
aidez-moi	11964
univers	11956
saura	11944
réalisé	11943
américains	11943
perds	11934
membres	11927
viande	11918
o'	11917
bobby	11906
sont-ils	11904
crois-moi	11902
amoureuse	11899
grandes	11881
changement	11873
compliqué	11868
bal	11845
page	11833
conduit	11825
passage	11813
piège	11801
kevin	11800
ressens	11798
accepte	11786
grace	11784
fais-le	11777
amusant	11766
dan	11761
donnez	11755
traces	11750
trésor	11750
explique	11744
fesses	11738
perte	11733
fantôme	11724
naissance	11722
retraite	11722
regardes	11718
franchement	11717
côtés	11717
larry	11716
étranger	11710
poulet	11704
vienne	11692
débarrasser	11686
enlève	11681
marque	11680
mens	11679
fantastique	11640
cent	11632
beaux	11629
entendez	11626
ouverte	11606
bâtiment	11603
a-t-elle	11589
devrions	11587
embrasser	11579
tombée	11575
manquer	11572
entré	11572
san	11551
chevaux	11550
habite	11544
animal	11521
fatigué	11518
heureusement	11511
billets	11504
convaincre	11496
appelait	11493
rachel	11486
paradis	11483
émission	11481
lance	11465
nettoyer	11460
file	11438
dimanche	11436
agréable	11428
plans	11415
conscience	11406
ennemis	11401
disant	11398
connaissance	11383
douce	11375
belles	11371
sentiment	11366
bataille	11333
perd	11326
pourrez	11321
relations	11318
espérais	11316
fais-moi	11310
vôtre	11304
servi	11297
souci	11294
note	11294
doigt	11286
mensonge	11283
volonté	11273
walter	11258
victoire	11250
direct	11241
abandonné	11239
information	11239
joindre	11238
proches	11217
brian	11216
droits	11213
eric	11211
nerveux	11200
coupé	11190
patients	11188
invités	11174
arrivés	11170
descends	11167
pleure	11165
traitement	11165
jerry	11163
senti	11163
cancer	11161
répète	11156
reposer	11137
regrette	11135
aide-moi	11114
flingue	11113
cousin	11110
désormais	11107
vérifié	11104
crains	11085
douche	11080
gaz	11070
interdit	11067
théorie	11058
scott	11050
trace	11043
contrôler	11026
signer	11018
no	11017
demandes	11017
internet	11010
andy	11009
cherchez	10995
salon	10991
pete	10982
serons	10978
appels	10933
lancer	10912
protection	10911
pantalon	10897
rappelles	10894
dossiers	10886
style	10883
ravie	10877
semblant	10877
yeah	10871
kim	10868
offert	10867
vieil	10865
humaine	10847
grandi	10844
médicaments	10839
acte	10826
moyens	10819
lois	10809
kate	10805
meurs	10784
laisserai	10780
aéroport	10771
mauvaises	10755
détective	10742
autrement	10738
témoins	10736
queue	10736
coincé	10734
mariés	10734
sonne	10727
innocent	10726
dira	10724
créé	10723
jason	10721
supporter	10712
milliers	10701
heu	10695
